SonarQube,http://www.sonarqube.org/,SonarQube is an open platform to manage code quality,"ci, csharp, css, go, html, java, javascript, kotlin, php, python, ruby, scala, typescript, xml",6750456,3140412,
Soot,https://soot-oss.github.io/soot/,A framework for analyzing and transforming Java and Android applications,java,4342454,8368019,
Sorbet,https://sorbet.org/,"A fast, powerful type checker designed for Ruby.",ruby,6736250,437243,
SourceMeter,https://www.sourcemeter.com/resources/rpg/,Static Code Analysis for RPG III and RPG IV versions (including free-form),rpg,8143362,5381663,
SPARK,https://www.adacore.com/about-spark,Static analysis and formal verification toolset for Ada,ada,3558192,6223640,
Specificity Graph,https://jonassebastianohlsson.com/specificity-graph/,CSS Specificity Graph Generator,css,3330619,9461826,
Spectral,https://stoplight.io/open-source/spectral,"A flexible JSON/YAML linter, with out of the box support for OpenAPI v2/v3 and AsyncAPI v2","json, yaml",8971192,2381591,
splint,http://splint.org/,Annotation-assisted static program checker,"c, cpp",8827462,535789,
Spoon,http://spoon.gforge.inria.fr/,"Spoon is a metaprogramming library to analyze and transform Java source code (incl Java 9, 10, 11, 12, 13, 14). It parses source files to build a well-designed AST with powerful analysis and transformation API. Can be integrated in Maven and Gradle",java,6674757,7534012,
SpotBugs,https://spotbugs.github.io/,SpotBugs is FindBugs' successor. A tool for static analysis to look for bugs in Java code.,java,4878864,8380215,
sqlcheck,https://github.com/jarulraj/sqlcheck,Automatically identify anti-patterns in SQL queries,sql,1692776,1253275,
sqlint,https://github.com/purcell/sqlint,Simple SQL linter,sql,1621625,8506963,
standard,http://standardjs.com/,An npm module that checks for Javascript Styleguide issues,"javascript, nodejs",7409534,5362624,
staticcheck,https://staticcheck.io/,"Go static analysis that specialises in finding bugs, simplifying code and improving performance.",go,140588,9716136,
STOKE,http://stoke.stanford.edu/,A programming-language agnostic stochastic optimizer for the x86_64 instruction set. It uses random search to explore the extremely high-dimensional space of all possible program transformations,asm,3520391,7295009,
structcheck,https://gitlab.com/opennota/check,Find unused struct fields,go,9715890,9609160,
Stylelint,http://stylelint.io/,Linter for SCSS/CSS files,css,9231989,4694634,
styler,https://styler.r-lib.org/,Formatting of R source code files and pretty-printing of R code,"r, formatter",3808857,9283143,
SVF,http://svf-tools.github.io/SVF/,A static tool that enables scalable and precise interprocedural dependence analysis for C and C++ programs,"c, cpp",7624397,7384931,
SwiftFormat,https://github.com/nicklockwood/SwiftFormat,A library and command-line formatting tool for reformatting Swift code,"formatter, swift",1553941,5264544,
SwiftLint,https://realm.github.io/SwiftLint/,A tool to enforce Swift style and conventions,swift,3796895,9431286,
Synopsys,https://www.synopsys.com/software-integrity/security-testing/static-analysis-sast.html,"A commercial static analysis platform that allows for scanning of multiple languages (C/C++, Android, C#, Java, JS, PHP, Python, Node.JS, Ruby, Fortran, and Swift).","c, ci, cpp, csharp, fortran, java, javascript, mobile, nodejs, php, python, ruby, swift",6359571,1558553,
Tailor,https://tailor.sh/,A static analysis and lint tool for source code written in Apple's Swift programming language.,swift,9437441,7659466,
tclchecker,https://github.com/ActiveState/tdk/blob/master/docs/3.0/TDK_3.0_Checker.txt,A static syntax analysis module (as part of [TDK](https://github.com/ActiveState/tdk)).,tcl,5616522,2239747,
Teamscale,http://www.teamscale.com/,Static and dynamic analysis tool supporting more than 25 languages and direct IDE integration. Free hosting for Open Source projects available on request. Free academic licenses available,"abap, c, ci, cpp, csharp, ide, java, service",6844914,653317,
tern,https://ternjs.net/,"A JavaScript code analyzer for deep, cross-editor language support.",javascript,3959750,9332781,
terraform-compliance,https://terraform-compliance.com,"A lightweight, compliance- and security focused, BDD test framework against Terraform.",configmanagement,6397669,9742195,
terrascan,https://github.com/cesar-rodriguez/terrascan,Collection of security and best practice tests for static code analysis of Terraform templates,configmanagement,7387635,7672829,
test,http://golang.org/pkg/testing/,Show location of test failures from the stdlib testing module,go,3676434,4545144,
Test Design Studio,http://patterson-consulting.net/tds,A full IDE with static code analysis for Micro Focus Unified Functional Testing VBScript-based automated tests,vbscript,185451,2047392,
tflint,https://github.com/wata727/tflint,A Terraform linter for detecting errors that can not be detected by `terraform plan`.,configmanagement,3904237,6955856,
TscanCode,https://github.com/Tencent/TscanCode,"A fast and accurate static analysis solution for C/C++, C#, Lua codes provided by Tencent. Using GPLv3 license.","c, cpp, csharp, lua",7624641,7339573,
tslint-clean-code,https://www.npmjs.com/package/tslint-clean-code,A set of TSLint rules inspired by the Clean Code handbook,typescript,3891531,3698220,
tslint-microsoft-contrib,https://github.com/Microsoft/tslint-microsoft-contrib,A set of tslint rules for static code analysis of TypeScript projects maintained by Microsoft,typescript,69196,5592628,
tsqllint,https://github.com/tsqllint/tsqllint,T-SQL-specific linter,sql,1476508,2522729,
TSqlRules,https://github.com/ashleyglee/TSqlRules,TSQL Static Code Analysis Rules for SQL Server,sql,2995625,5277616,
Tuli,https://github.com/ircmaxell/Tuli,A static analysis engine,php,9945641,1692455,
twig-lint,https://github.com/asm89/twig-lint,twig-lint is a lint tool for your twig files,php,3611873,9214315,
Twiggy,https://rustwasm.github.io/twiggy/,Analyzes a binary's call graph to profile code size. The goal is to slim down binaries.,binary,6975568,9279313,
TypeScript Call Graph,https://github.com/whyboris/TypeScript-Call-Graph,CLI to generate an interactive graph of functions and calls from your TypeScript files,typescript,3656360,2004196,
unconvert,https://github.com/mdempsky/unconvert,Detect redundant type conversions,go,224872,8365451,
Undebt,https://github.com/Yelp/undebt,"Language-independent tool for massive, automatic, programmable refactoring based on simple pattern definitions.","c, cpp, java, php",3035844,6424843,
Understand,https://scitools.com/ada-programming-essential/,"IDE that provides code analysis, standards testing, metrics, graphing, dependency analysis and more for Ada and VHDL.",ada,9062556,2071874,
Unibeautify,https://unibeautify.com/,"Universal code beautifier with a GitHub app. Supports HTML, CSS, JavaScript, TypeScript, JSX, Vue, C++, Go, Objective-C, Java, Python, PHP, GraphQL, Markdown, and more.","formatter, c, cpp, css, go, html, java, javascript, jsx, markdown, objectivec, php, python, typescript, vue",2858042,6177150,
unimport,https://unimport.hakancelik.dev,"A linter, formatter for finding and removing unused import statements",python,4137912,5971610,
unparam,https://github.com/mvdan/unparam,Find unused function parameters,go,9094751,381478,
Upsource,https://www.jetbrains.com/upsource/,"Code review tool with static code analysis and code-aware navigation for Java, PHP, JavaScript and Kotlin.","ci, java, javascript, kotlin, php, service",1649737,8764524,
vale,https://errata-ai.gitbook.io/vale/,"A customizable, syntax-aware linter for prose.",writing,3669424,106663,
varcheck,https://gitlab.com/opennota/check,Find unused global variables and constants,go,9273813,9553167,
vera++,https://bitbucket.org/verateam/vera/wiki/Introduction,"Vera++ is a programmable tool for verification, analysis and transformation of C++ source code.","c, cpp",4160339,5328422,
Veracode,http://www.veracode.com/products/static-analysis-sast/static-code-analysis,"Find flaws in binaries and bytecode without requiring source. Support all major programming languages: Java, .NET, JavaScript, Swift, Objective-C, C, C++ and more.","c, cpp, dotnet, java, javascript, objectivec, php, swift, security",9051947,1438164,
vint,https://github.com/Kuniwak/vint,Fast and Highly Extensible Vim script Language Lint implemented by Python,ide,6678028,912484,
Violations Lib,https://github.com/tomasbjerre/violations-lib,"Java library for parsing report files from static code analysis. Used by a bunch of Jenkins, Maven and Gradle plugins.","ci, java, support",3340860,6318173,
VSDiagnostics,https://github.com/Vannevelj/VSDiagnostics,A collection of static analyzers based on Roslyn that integrates with VS,csharp,2122373,8768395,
vulture,https://github.com/jendrikseipp/vulture,"Find unused classes, functions and variables in Python code.",python,6837750,8806138,
WALA,http://wala.sourceforge.net,Static analysis capabilities for Java bytecode and related languages and for JavaScript,"javascript, java",3799136,5240300,
WAP,https://securityonline.info/owasp-wap-web-application-protection-project/,Tool to detect and correct input validation vulnerabilities in PHP (4.0 or higher) web applications and predicts false positives by combining static analysis and data mining,php,9055389,5433380,
WartRemover,https://www.wartremover.org/,A flexible Scala code linting tool,scala,4887964,5583693,
Weeder,https://github.com/ocharles/weeder,A tool for detecting dead exports or package imports in Haskell code,haskell,2034513,1043633,
wemake-python-styleguide,https://wemake-python-stylegui.de,The strictest and most opinionated python linter ever,python,5007778,3026524,
WhiteHat Application Security Platform,https://www.whitehatsec.com/platform/static-application-security-testing/,WhiteHat Scout (for Developers) combined with WhiteHat Sentinel Source (for Operations) supporting WhiteHat Top 40 and OWASP Top 10.,"java, csharp, aspnet, php, javascript, nodejs, objectivec, mobile, html, typescript",5073711,8930300,
wily,https://github.com/tonybaloney/wily,"A command-line tool for archiving, exploring and graphing the complexity of Python source code.",python,4026607,2923483,
Wintellect.Analyzers,https://github.com/Wintellect/Wintellect.Analyzers,"'.NET Compiler Platform (""Roslyn"") diagnostic analyzers and code fixes.",csharp,5459346,8995049,
Wotan,https://github.com/fimbullinter/wotan,Pluggable TypeScript and JavaScript linter,"typescript, javascript",9988044,9772319,
write-good,https://github.com/btford/write-good,"'A linter with a focus on eliminating ""weasel words"".",writing,5765587,8046060,
wsl,https://github.com/bombsimon/wsl,Enforces empty lines at the right places,go,5441199,1712870,
Xanitizer,https://xanitizer.com/,Xanitizer finds security vulnerabilities in Java/Scala web applications,"java, scala",1393972,2498055,
XCode,https://developer.apple.com/xcode/,"XCode provides a pretty decent UI for [Clang's](http://clang-analyzer.llvm.org/xcode.html) static code analyzer (C/C++, Obj-C).","c, cpp, objectivec",7103935,5023226,
xenon,https://xenon.readthedocs.io/,Monitor code complexity using [`radon`](https://github.com/rubik/radon).,python,7964196,4118057,
xo,https://github.com/xojs/xo,Opinionated but configurable ESLint wrapper with lots of goodies included. Enforces strict and readable code,javascript,3775500,4013804,
yamllint,https://yamllint.readthedocs.io/,"Checks YAML files for syntax validity, key repetition and cosmetic problems such as lines length, trailing spaces, and indentation.","template, yaml",8380151,1806459,
yardstick,https://github.com/calmh/yardstick,Javascript code metrics,javascript,7083049,962564,
Stan,https://kowainik.github.io/projects/stan,Stan is a command-line tool for analysing Haskell projects and outputting discovered vulnerabilities in a helpful way with possible solutions for detected problems,haskell,9876147,9536396,
StaticLint,ttps://github.com/julia-vscode/StaticLint.j,Static Code Analysis for Juli,julia,7609208,2940097,
PC-lint,https://www.gimpel.com/,"Static analysis for C/C++. Runs natively under Windows/Linux/MacOS. Analyzes code for virtually any platform, supporting C11/C18 and C++17.","c, cpp",5955118,2930920,
kmdr,https://kmdr.sh/,CLI tool for learning commands from your terminal. kmdr delivers a break down of commands with every attribute explained.,shell,4873100,6298637,
Application Inspector20,No Homepage,No Description,python,3770639,8941975,
Biodex17,No Homepage,No Description,kotlin,5092868,9036174,
clang-tidy5,No Homepage,No Description,asm,8374034,2944539,
Konklab5,No Homepage,No Description,javascript,2282513,2757999,
NDepend16,No Homepage,No Description,csharp,6895243,4565725,
Sub-Ex7,No Homepage,No Description,kotlin,5070263,5298848,
Tresom2,No Homepage,No Description,kotlin,239963,7200238,
Keylex18,No Homepage,No Description,ocaml,496250,4045142,
Zontrax16,No Homepage,No Description,javascript,1020423,6188943,
Tresom5,No Homepage,No Description,kotlin,3857627,2735074,
scapegoat3,No Homepage,No Description,bash,7179678,869793,
Toughjoyfax4,No Homepage,No Description,csharp,9058312,4410924,
Biodex19,No Homepage,No Description,bash,5134336,3883145,
Pysa3,No Homepage,No Description,kotlin,80012,7043177,
Subin6,No Homepage,No Description,ocaml,1460184,8730838,
Sonair19,No Homepage,No Description,python,1511377,3500367,
Fix San2,No Homepage,No Description,bash,3902057,643760,
Overhold4,No Homepage,No Description,python,8652253,685515,
Zamit8,No Homepage,No Description,java,1502882,3776458,
phpmnd17,No Homepage,No Description,csharp,8840975,4958179,
Vagram7,No Homepage,No Description,bash,4145685,6326928,
Zaam-Dox19,No Homepage,No Description,objectivec,6498272,4028446,
ClassGraph10,No Homepage,No Description,csharp,1502713,5196051,
Matsoft18,No Homepage,No Description,objectivec,8768028,9531118,
HTML Tidy14,No Homepage,No Description,javascript,951916,8553964,
Bamity19,No Homepage,No Description,python,8150799,3414918,
Sonair2,No Homepage,No Description,java,2366812,7024192,
SonarLint for Visual Studio6,No Homepage,No Description,java,356852,5972817,
Tresom11,No Homepage,No Description,ocaml,3924796,7418473,
PHPQA4,No Homepage,No Description,bash,8250415,940404,
ReSharper12,No Homepage,No Description,kotlin,8990173,8810871,
Zamit12,No Homepage,No Description,python,1402288,4017089,
Bytecard16,No Homepage,No Description,ocaml,7427923,1719166,
Stim7,No Homepage,No Description,javascript,3232599,2417664,
Temp19,No Homepage,No Description,java,1740629,7567008,
detekt2,No Homepage,No Description,javascript,4718743,7754750,
Domainer2,No Homepage,No Description,python,3892245,4304158,
TSqlRules7,No Homepage,No Description,asm,4400151,4417311,
Konklab14,No Homepage,No Description,csharp,1195078,9558422,
parallel-lint5,No Homepage,No Description,kotlin,288872,5920440,
Temp20,No Homepage,No Description,csharp,8063111,3117894,
Rank17,No Homepage,No Description,objectivec,9894062,6279753,
Aerified4,No Homepage,No Description,python,4538762,7387130,
clang-tidy516,No Homepage,No Description,javascript,3142913,3057894,
Biodex9,No Homepage,No Description,haskell,7151972,7343035,
Tuli2,No Homepage,No Description,haskell,1745439,9902114,
Tampflex13,No Homepage,No Description,python,9971811,5017514,
Infer9,No Homepage,No Description,javascript,9754655,2548521,
Zontrax8,No Homepage,No Description,python,2272437,1910827,
Subin14,No Homepage,No Description,javascript,2430142,3235789,
Home Ing10,No Homepage,No Description,asm,5009219,8171169,
Zaam-Dox9,No Homepage,No Description,python,7274221,2773528,
Alpha7,No Homepage,No Description,java,6212960,3815418,
retire.js4,No Homepage,No Description,javascript,3154683,4569485,
Pannier20,No Homepage,No Description,ocaml,8818184,3495143,
Asoka5,No Homepage,No Description,cpp,5081289,4042153,
AppChecker5,No Homepage,No Description,asm,9293436,6507042,
Ronstring5,No Homepage,No Description,java,5515476,5993805,
lacheck2,No Homepage,No Description,python,2926257,9910337,
Alpha12,No Homepage,No Description,cpp,5701504,7884412,
cfn-lint5,No Homepage,No Description,javascript,9552900,2025104,
StaticLint2,No Homepage,No Description,java,9822780,8861109,
PullRequest20,No Homepage,No Description,asm,9932577,9535155,
Pascal Analyzer13,No Homepage,No Description,bash,8427637,8762599,
Daltfresh8,No Homepage,No Description,ocaml,1136130,7144632,
yardstick11,No Homepage,No Description,python,7599974,4396972,
Atom-Beautify14,No Homepage,No Description,haskell,2446547,14553,
Otcom16,No Homepage,No Description,ocaml,2410651,1877268,
Prettier10,No Homepage,No Description,csharp,3970935,61162,
ciocheck13,No Homepage,No Description,asm,200629,4052455,
Tempsoft16,No Homepage,No Description,csharp,7942150,9387913,
Aerified19,No Homepage,No Description,cpp,5274938,8865249,
Zaam-Dox6,No Homepage,No Description,csharp,6287578,7022403,
Cookley13,No Homepage,No Description,bash,5480314,4845496,
WALA12,No Homepage,No Description,kotlin,5812598,7602608,
Treeflex14,No Homepage,No Description,java,8683832,1412281,
It16,No Homepage,No Description,javascript,4579063,8239371,
oclint4,No Homepage,No Description,haskell,9252179,4124882,
cqmetrics14,No Homepage,No Description,objectivec,2998643,3079650,
Rank8,No Homepage,No Description,csharp,818512,454956,
Android Lint5,No Homepage,No Description,ocaml,2286186,1093709,
SVF15,No Homepage,No Description,objectivec,9749869,321950,
Unibeautify3,No Homepage,No Description,objectivec,5271299,584691,
ck4,No Homepage,No Description,asm,2200594,863818,
Span18,No Homepage,No Description,python,4720745,1020508,
Veribet11,No Homepage,No Description,cpp,7727650,2819195,
Qualys Container Security14,No Homepage,No Description,haskell,8883489,9226356,
Bitwolf16,No Homepage,No Description,javascript,8285522,1325529,
Voyatouch18,No Homepage,No Description,csharp,3266202,3933901,
Cardguard6,No Homepage,No Description,bash,8360341,3282499,
Fintone19,No Homepage,No Description,objectivec,8126240,1816301,
mdl3,No Homepage,No Description,haskell,1778157,5973532,
Viva9,No Homepage,No Description,python,295222,7741563,
IntelliJ IDEA19,No Homepage,No Description,haskell,2605373,1180668,
Sonair8,No Homepage,No Description,bash,4742614,8355186,
Joern13,No Homepage,No Description,haskell,4453670,1808075,
Trippledex11,No Homepage,No Description,ocaml,8818316,9170548,
Tresom4,No Homepage,No Description,javascript,5960133,4242495,
Sub-Ex13,No Homepage,No Description,kotlin,805164,8653484,
Redhold14,No Homepage,No Description,java,6026191,2303700,
Matsoft3,No Homepage,No Description,ocaml,727236,1182875,
Tin4,No Homepage,No Description,javascript,4850204,9879284,
Ventosanzap7,No Homepage,No Description,ocaml,3171660,158466,
PHP_CodeSniffer20,No Homepage,No Description,haskell,4316124,1970917,
cfn-lint59,No Homepage,No Description,cpp,2928720,8003853,
Greenlam8,No Homepage,No Description,javascript,2499780,5831529,
Tampflex20,No Homepage,No Description,objectivec,7703263,1558038,
include-gardener17,No Homepage,No Description,csharp,8061276,5090826,
Cookley6,No Homepage,No Description,kotlin,8152699,3126589,
Transcof7,No Homepage,No Description,csharp,2883813,7635195,
Y-find14,No Homepage,No Description,asm,3648806,5920700,
Attackflow Extension8,No Homepage,No Description,java,2072234,4561779,
cqmetrics1,No Homepage,No Description,javascript,6889719,336933,
Mat Lam Tam17,No Homepage,No Description,javascript,5496429,7701698,
Hatity5,No Homepage,No Description,python,1594029,6762673,
Matsoft5,No Homepage,No Description,objectivec,4475210,7456212,
mythril13,No Homepage,No Description,python,5965621,2966959,
Stim13,No Homepage,No Description,bash,2375543,1712496,
Greenlam1,No Homepage,No Description,ocaml,7826038,6291674,
Daltfresh4,No Homepage,No Description,ocaml,8788436,4926031,
Tampflex17,No Homepage,No Description,asm,2776178,2221317,
Ronstring3,No Homepage,No Description,asm,2443913,2805288,
LDRA15,No Homepage,No Description,java,777593,2784659,
Android Lint3,No Homepage,No Description,csharp,2973043,4777484,
Voyatouch12,No Homepage,No Description,python,5729075,4531496,
GrumPHP11,No Homepage,No Description,csharp,6191842,636450,
Pascal Analyzer136,No Homepage,No Description,objectivec,1983297,8222981,
coala19,No Homepage,No Description,asm,6393165,6963180,
Viva10,No Homepage,No Description,ocaml,2139402,2417249,
Aerified11,No Homepage,No Description,ocaml,6996782,4164019,
MIRAI15,No Homepage,No Description,bash,6659251,8588810,
Frink4,No Homepage,No Description,cpp,5563079,3588220,
Trippledex5,No Homepage,No Description,haskell,9346223,9884099,
phpdoc-to-typehint4,No Homepage,No Description,python,1602824,4094726,
PHP_CodeSniffer2012,No Homepage,No Description,asm,9113050,3562318,
Joern1316,No Homepage,No Description,cpp,5510761,5918983,
Duobam16,No Homepage,No Description,javascript,671119,5385256,
Bytecard9,No Homepage,No Description,haskell,4207588,2459141,
phpmnd1719,No Homepage,No Description,python,8335793,5752608,
languagetool4,No Homepage,No Description,csharp,8264487,5319402,
Voyatouch4,No Homepage,No Description,python,7064779,5044675,
CSharpEssentials6,No Homepage,No Description,objectivec,1838349,1772506,
Home Ing4,No Homepage,No Description,java,177507,1158865,
Zaam-Dox4,No Homepage,No Description,java,8837870,2326618,
Sonsing9,No Homepage,No Description,kotlin,6162680,3902865,
Latlux16,No Homepage,No Description,python,9301065,8679931,
Overhold16,No Homepage,No Description,objectivec,4810207,4026217,
Veribet13,No Homepage,No Description,csharp,7030738,7007167,
multilint14,No Homepage,No Description,csharp,1610785,6328579,
Tin14,No Homepage,No Description,csharp,1646864,602140,
Zoolab19,No Homepage,No Description,haskell,458401,6849537,
Hatity12,No Homepage,No Description,haskell,6197428,2902927,
Vagram1,No Homepage,No Description,python,5431788,375363,
Bamity4,No Homepage,No Description,ocaml,5756069,1948438,
Flexidy5,No Homepage,No Description,python,8718121,2939406,
Zaam-Dox14,No Homepage,No Description,ocaml,4983199,2142599,
Rust Language Server12,No Homepage,No Description,python,9621731,1879268,
Biodex20,No Homepage,No Description,cpp,225116,3922993,
pyre-check15,No Homepage,No Description,asm,4562240,5688242,
Php Inspections (EA Extended)13,No Homepage,No Description,objectivec,688799,5086740,
staticcheck8,No Homepage,No Description,ocaml,7629040,215657,
"""Perl9",No Homepage,No Description,ocaml,8725048,143709,
Zaam-Dox619,No Homepage,No Description,objectivec,4703163,6120501,
""".NET Analyzers""9",No Homepage,No Description,csharp,775275,1107109,
Zathin4,No Homepage,No Description,kotlin,9389267,2885481,
Matsoft51,No Homepage,No Description,java,580249,3704856,
Tin15,No Homepage,No Description,javascript,1126527,6476902,
Viva13,No Homepage,No Description,kotlin,1532070,422214,
CSharpEssentials3,No Homepage,No Description,kotlin,2417916,6489859,
Tempsoft5,No Homepage,No Description,ocaml,8543810,8788540,
Stringtough11,No Homepage,No Description,ocaml,3948008,4076531,
Infer919,No Homepage,No Description,haskell,8758089,4902686,
lacheck216,No Homepage,No Description,kotlin,904006,8288919,
CppDepend7,No Homepage,No Description,cpp,9591893,4919377,
wemake-python-styleguide3,No Homepage,No Description,java,9291997,3112105,
oclint417,No Homepage,No Description,asm,9712156,4038063,
Matsoft1819,No Homepage,No Description,python,7427853,3651403,
Subin17,No Homepage,No Description,asm,5862886,4531701,
DeepSource11,No Homepage,No Description,haskell,419979,1990024,
Namfix14,No Homepage,No Description,asm,6837404,7609898,
Overhold12,No Homepage,No Description,python,3083855,7561764,
Tempsoft15,No Homepage,No Description,java,911733,861519,
AppChecker15,No Homepage,No Description,ocaml,3807305,9783177,
Treeflex20,No Homepage,No Description,objectivec,3490927,5772964,
gawk --lint2,No Homepage,No Description,haskell,9354219,1805469,
Veribet18,No Homepage,No Description,kotlin,8143035,2698608,
php-speller20,No Homepage,No Description,haskell,392195,4433846,
Zathin13,No Homepage,No Description,cpp,7013303,860883,
SpotBugs4,No Homepage,No Description,ocaml,296661,3785047,
pdepend7,No Homepage,No Description,asm,2715401,1110420,
Keylex17,No Homepage,No Description,javascript,4651510,8826528,
Tin151,No Homepage,No Description,haskell,5131643,7897072,
Bamity20,No Homepage,No Description,objectivec,5199032,2516454,
Cardguard13,No Homepage,No Description,python,4960418,2234267,
Veribet1112,No Homepage,No Description,haskell,7745637,6080069,
Latlux7,No Homepage,No Description,csharp,6241556,6121020,
Bamity16,No Homepage,No Description,csharp,3975648,9725615,
Andalax12,No Homepage,No Description,bash,8575182,4489874,
NDepend13,No Homepage,No Description,java,4045692,2988099,
Bitchip18,No Homepage,No Description,asm,1527457,57263,
Fix San10,No Homepage,No Description,kotlin,1760794,9951950,
Temp15,No Homepage,No Description,haskell,9598510,4211841,
Zathin6,No Homepage,No Description,objectivec,4838562,8156827,
Konklab518,No Homepage,No Description,csharp,7910775,5234500,
SourceMeter9,No Homepage,No Description,asm,5517954,6939058,
Toughjoyfax17,No Homepage,No Description,python,2510712,9363945,
CodePatrol19,No Homepage,No Description,haskell,3438250,8645160,
Tres-Zap5,No Homepage,No Description,kotlin,8263430,3889846,
Job6,No Homepage,No Description,csharp,1981867,8140404,
Reshift10,No Homepage,No Description,bash,1081122,8441046,
Mat Lam Tam5,No Homepage,No Description,haskell,3154342,5412335,
CogniCrypt7,No Homepage,No Description,cpp,8272774,2251085,
Veribet14,No Homepage,No Description,kotlin,331940,4198075,
brakeman4,No Homepage,No Description,cpp,4366909,9175413,
Fixflex19,No Homepage,No Description,asm,3617354,9988649,
Veribet4,No Homepage,No Description,cpp,8631670,1578632,
Zathin3,No Homepage,No Description,bash,662726,7583985,
Solarbreeze12,No Homepage,No Description,bash,9990938,2888647,
go-consistent16,No Homepage,No Description,kotlin,5953877,1102848,
ClosureLinter8,No Homepage,No Description,csharp,5712451,8415196,
Haskell Dockerfile Linter15,No Homepage,No Description,asm,635654,9820497,
Ventosanzap77,No Homepage,No Description,cpp,1880231,6917960,
Tresom14,No Homepage,No Description,cpp,3618324,8178814,
Cardguard12,No Homepage,No Description,ocaml,2003904,3050957,
shipshape16,No Homepage,No Description,objectivec,3434430,2421737,
Zoolab18,No Homepage,No Description,asm,697043,4108897,
Alphazap12,No Homepage,No Description,asm,1541166,9574542,
Prettier101,No Homepage,No Description,python,3509939,3888849,
Greenlam5,No Homepage,No Description,python,8026640,6328643,
Duobam10,No Homepage,No Description,asm,383874,5155147,
Sonsing14,No Homepage,No Description,haskell,9376288,1014539,
unparam18,No Homepage,No Description,haskell,574335,1495815,
Asoka17,No Homepage,No Description,cpp,1043368,4112726,
Veribet7,No Homepage,No Description,javascript,4889056,9186913,
Pannier5,No Homepage,No Description,csharp,8027707,353117,
Redhold11,No Homepage,No Description,javascript,4322387,8116274,
Prodder12,No Homepage,No Description,java,2678716,9360507,
Twiggy16,No Homepage,No Description,bash,8072326,1754315,
Tampflex12,No Homepage,No Description,kotlin,696922,1797183,
Stan1,No Homepage,No Description,javascript,1870892,8138571,
Cardify4,No Homepage,No Description,java,3682165,4284408,
Zontrax17,No Homepage,No Description,javascript,5854111,6455511,
SwiftFormat9,No Homepage,No Description,csharp,382119,1249586,
Greenlam12,No Homepage,No Description,ocaml,1817645,6689738,
Designite3,No Homepage,No Description,objectivec,9433551,7812601,
Violations Lib20,No Homepage,No Description,objectivec,2785564,4499604,
Temp2,No Homepage,No Description,kotlin,8656551,8795951,
Rank20,No Homepage,No Description,asm,5401811,6498867,
linty fresh2,No Homepage,No Description,objectivec,5310180,4199426,
Zaam-Dox16,No Homepage,No Description,kotlin,6304055,8413158,
PHP_CodeSniffer201210,No Homepage,No Description,ocaml,1201225,9588921,
Vagram11,No Homepage,No Description,objectivec,5160051,6855954,
Wrapsafe1,No Homepage,No Description,javascript,1534726,3909446,
Zontrax18,No Homepage,No Description,python,9590294,2663283,
Fintone17,No Homepage,No Description,objectivec,1483735,6617038,
Stringtough18,No Homepage,No Description,kotlin,6516866,8397771,
Cardguard19,No Homepage,No Description,haskell,5721,6659021,
Lotlux8,No Homepage,No Description,python,3375621,6193843,
fb-contrib18,No Homepage,No Description,python,1737445,6261555,
es6-plato16,No Homepage,No Description,objectivec,5907585,5249383,
kmdr4,No Homepage,No Description,cpp,1298246,7174816,
Transcof17,No Homepage,No Description,asm,1347320,4227134,
Domainer9,No Homepage,No Description,cpp,3147834,7195358,
Temp13,No Homepage,No Description,java,1215381,9504351,
Viva1020,No Homepage,No Description,asm,4457214,168466,
NullAway7,No Homepage,No Description,objectivec,7048644,2520783,
Transcof71,No Homepage,No Description,haskell,6111336,80834,
Sonsing1420,No Homepage,No Description,cpp,3549576,1798749,
Ventosanzap778,No Homepage,No Description,python,7273919,656540,
Solarbreeze5,No Homepage,No Description,objectivec,2300733,1640293,
Asoka3,No Homepage,No Description,haskell,4851665,4302440,
qark8,No Homepage,No Description,javascript,515326,4903439,
Hatity3,No Homepage,No Description,cpp,6730975,5381672,
Daltfresh2,No Homepage,No Description,haskell,3763121,9581944,
Fix San7,No Homepage,No Description,haskell,9654804,6913949,
brakeman44,No Homepage,No Description,haskell,6810354,1617859,
Wrapsafe19,No Homepage,No Description,haskell,5861716,8149321,
Vagram12,No Homepage,No Description,java,4749374,2922043,
Job7,No Homepage,No Description,ocaml,5635069,2960839,
Sonsing3,No Homepage,No Description,python,5430745,3752189,
fb-contrib10,No Homepage,No Description,csharp,2382926,8743844,
Domainer16,No Homepage,No Description,csharp,361499,7061480,
Zathin16,No Homepage,No Description,java,1701580,869353,
Sonsing5,No Homepage,No Description,cpp,493272,7964867,
Voyatouch9,No Homepage,No Description,haskell,8074606,9177276,
Pannier1,No Homepage,No Description,kotlin,2910010,7673083,
LGTM.com5,No Homepage,No Description,bash,255524,4972394,
Flowdesk16,No Homepage,No Description,csharp,1521449,1021762,
It12,No Homepage,No Description,asm,3142555,8301998,
Bitchip15,No Homepage,No Description,haskell,5745887,4165542,
clang-tidy51611,No Homepage,No Description,ocaml,3772552,3482344,
Semmle QL and LGTM7,No Homepage,No Description,java,3838947,2529049,
Konklux15,No Homepage,No Description,cpp,5695060,3157574,
Zontrax3,No Homepage,No Description,objectivec,2962668,2344041,
Stylelint3,No Homepage,No Description,javascript,3898458,2844686,
Bitwolf18,No Homepage,No Description,ocaml,2363490,3095303,
Sub-Ex18,No Homepage,No Description,kotlin,8165815,3477613,
