slither,https://github.com/trailofbits/slither,"Static analysis framework that runs a suite of vulnerability detectors, prints visual information about contract details, and provides an API to easily write custom analyses.",smart,N,7424372,8367451,
SmartDec Scanner,https://smartdecscanner.com/,"SAST tool which is capable of identifying vulnerabilities and undocumented features. The analyzer scans the source code and executables without debug info (i.e. binaries). Supports: Java/Scala/Kotlin, PHP, C#, JavaScript, TypeScript, VBScript, HTML5, Python, Perl, C/C++, Objective-C/Swift, PL/SQL, T-SQL, ABAP, 1C, Apex, Go, Ruby, Groovy, Delphi, VBA, Visual Basic 6, Solidity, Vyper, COBOL.","abap, apex, c, cobol, cpp, csharp, delphi, go, groovy, html, java, javascript, kotlin, objectivec, perl, php, plsql, python, ruby, scala, security, smart, swift, tsql, typescript, vba, vbscript, vbasic, vyper",Y,7980877,4632919,
Snyk,https://snyk.io/,Vulnerability scanner for dependencies of node.js apps (free for Open Source Projects),"ci, container, go, java, javascript, php, python, ruby, service",Y,9587241,8080289,
sobelow,https://github.com/nccgroup/sobelow,Security-focused static analysis for the Phoenix Framework,elixir,N,7980281,6830482,
solhint,https://protofire.github.io/solhint/,Solhint is an open source project created by https://protofire.io. Its goal is to provide a linting utility for Solidity code,smart,N,8658206,4966923,
solium,https://ethlint.readthedocs.io/en/latest/,Solium is a linter to identify and fix style and security issues in Solidity smart contracts,smart,N,4041403,2700554,
SonarCloud,https://sonarcloud.io,"Multilanguage cloud-based static code analysis. History, trends, security hot-spots, pull request analysis and more. Free for open source.","ci, service",Y,3628728,5788234,
SonarLint for Visual Studio,https://vs.sonarlint.org/,SonarLint is an extension for Visual Studio 2015 and 2017 that provides on-the-fly feedback to developers on new bugs and quality issues injected into .NET code,"c, cpp, csharp, javascript, vbnet",N,5645353,7084837,
SonarQube,http://www.sonarqube.org/,SonarQube is an open platform to manage code quality,"ci, csharp, css, go, html, java, javascript, kotlin, php, python, ruby, scala, typescript, xml",N,7022418,5263541,
Soot,https://soot-oss.github.io/soot/,A framework for analyzing and transforming Java and Android applications,java,N,7262196,7002440,
Sorbet,https://sorbet.org/,"A fast, powerful type checker designed for Ruby.",ruby,N,5545709,5705229,
SourceMeter,https://www.sourcemeter.com/resources/rpg/,Static Code Analysis for RPG III and RPG IV versions (including free-form),rpg,Y,918543,2921338,
SPARK,https://www.adacore.com/about-spark,Static analysis and formal verification toolset for Ada,ada,Y,2640457,1934646,
Specificity Graph,https://jonassebastianohlsson.com/specificity-graph/,CSS Specificity Graph Generator,css,N,7956224,7166604,
Spectral,https://stoplight.io/open-source/spectral,"A flexible JSON/YAML linter, with out of the box support for OpenAPI v2/v3 and AsyncAPI v2","json, yaml",N,9894885,8644467,
splint,http://splint.org/,Annotation-assisted static program checker,"c, cpp",N,9798754,6701603,
Spoon,http://spoon.gforge.inria.fr/,"Spoon is a metaprogramming library to analyze and transform Java source code (incl Java 9, 10, 11, 12, 13, 14). It parses source files to build a well-designed AST with powerful analysis and transformation API. Can be integrated in Maven and Gradle",java,N,5694964,2117912,
SpotBugs,https://spotbugs.github.io/,SpotBugs is FindBugs' successor. A tool for static analysis to look for bugs in Java code.,java,N,1942596,4575596,
sqlcheck,https://github.com/jarulraj/sqlcheck,Automatically identify anti-patterns in SQL queries,sql,N,7591536,6412620,
sqlint,https://github.com/purcell/sqlint,Simple SQL linter,sql,N,5590355,2569924,
standard,http://standardjs.com/,An npm module that checks for Javascript Styleguide issues,"javascript, nodejs",N,7565858,782725,
staticcheck,https://staticcheck.io/,"Go static analysis that specialises in finding bugs, simplifying code and improving performance.",go,N,5266782,6833239,
STOKE,http://stoke.stanford.edu/,A programming-language agnostic stochastic optimizer for the x86_64 instruction set. It uses random search to explore the extremely high-dimensional space of all possible program transformations,asm,N,7637537,2567158,
structcheck,https://gitlab.com/opennota/check,Find unused struct fields,go,N,6552475,2827231,
Stylelint,http://stylelint.io/,Linter for SCSS/CSS files,css,N,5994836,7336335,
styler,https://styler.r-lib.org/,Formatting of R source code files and pretty-printing of R code,"r, formatter",N,448896,8686622,
SVF,http://svf-tools.github.io/SVF/,A static tool that enables scalable and precise interprocedural dependence analysis for C and C++ programs,"c, cpp",N,6091033,6382140,
SwiftFormat,https://github.com/nicklockwood/SwiftFormat,A library and command-line formatting tool for reformatting Swift code,"formatter, swift",N,5048983,3439154,
SwiftLint,https://realm.github.io/SwiftLint/,A tool to enforce Swift style and conventions,swift,N,1014708,1874585,
Synopsys,https://www.synopsys.com/software-integrity/security-testing/static-analysis-sast.html,"A commercial static analysis platform that allows for scanning of multiple languages (C/C++, Android, C#, Java, JS, PHP, Python, Node.JS, Ruby, Fortran, and Swift).","c, ci, cpp, csharp, fortran, java, javascript, mobile, nodejs, php, python, ruby, swift",Y,3660791,3403699,
Tailor,https://tailor.sh/,A static analysis and lint tool for source code written in Apple's Swift programming language.,swift,N,8312608,3469281,
tclchecker,https://github.com/ActiveState/tdk/blob/master/docs/3.0/TDK_3.0_Checker.txt,A static syntax analysis module (as part of [TDK](https://github.com/ActiveState/tdk)).,tcl,N,1003718,1752730,
Teamscale,http://www.teamscale.com/,Static and dynamic analysis tool supporting more than 25 languages and direct IDE integration. Free hosting for Open Source projects available on request. Free academic licenses available,"abap, c, ci, cpp, csharp, ide, java, service",Y,3104150,1259436,
tern,https://ternjs.net/,"A JavaScript code analyzer for deep, cross-editor language support.",javascript,N,1633304,907615,
terraform-compliance,https://terraform-compliance.com,"A lightweight, compliance- and security focused, BDD test framework against Terraform.",configmanagement,N,89849,7187592,
terrascan,https://github.com/cesar-rodriguez/terrascan,Collection of security and best practice tests for static code analysis of Terraform templates,configmanagement,N,390629,3755220,
test,http://golang.org/pkg/testing/,Show location of test failures from the stdlib testing module,go,N,4770295,5245177,
Test Design Studio,http://patterson-consulting.net/tds,A full IDE with static code analysis for Micro Focus Unified Functional Testing VBScript-based automated tests,vbscript,Y,7971001,9031220,
tflint,https://github.com/wata727/tflint,A Terraform linter for detecting errors that can not be detected by `terraform plan`.,configmanagement,N,4029803,3589288,
TscanCode,https://github.com/Tencent/TscanCode,"A fast and accurate static analysis solution for C/C++, C#, Lua codes provided by Tencent. Using GPLv3 license.","c, cpp, csharp, lua",N,1442429,7162390,
tslint-clean-code,https://www.npmjs.com/package/tslint-clean-code,A set of TSLint rules inspired by the Clean Code handbook,typescript,N,4438696,6994001,
tslint-microsoft-contrib,https://github.com/Microsoft/tslint-microsoft-contrib,A set of tslint rules for static code analysis of TypeScript projects maintained by Microsoft,typescript,N,5608255,35546,
tsqllint,https://github.com/tsqllint/tsqllint,T-SQL-specific linter,sql,N,9633306,6201639,
TSqlRules,https://github.com/ashleyglee/TSqlRules,TSQL Static Code Analysis Rules for SQL Server,sql,N,7846601,1868772,
Tuli,https://github.com/ircmaxell/Tuli,A static analysis engine,php,N,2954219,6407236,
twig-lint,https://github.com/asm89/twig-lint,twig-lint is a lint tool for your twig files,php,N,2641558,2226777,
Twiggy,https://rustwasm.github.io/twiggy/,Analyzes a binary's call graph to profile code size. The goal is to slim down binaries.,binary,N,1844611,1256687,
TypeScript Call Graph,https://github.com/whyboris/TypeScript-Call-Graph,CLI to generate an interactive graph of functions and calls from your TypeScript files,typescript,N,5923365,7099340,
unconvert,https://github.com/mdempsky/unconvert,Detect redundant type conversions,go,N,8816574,6831304,
Undebt,https://github.com/Yelp/undebt,"Language-independent tool for massive, automatic, programmable refactoring based on simple pattern definitions.","c, cpp, java, php",N,1166670,5372529,
Understand,https://scitools.com/ada-programming-essential/,"IDE that provides code analysis, standards testing, metrics, graphing, dependency analysis and more for Ada and VHDL.",ada,Y,5917675,1731603,
Unibeautify,https://unibeautify.com/,"Universal code beautifier with a GitHub app. Supports HTML, CSS, JavaScript, TypeScript, JSX, Vue, C++, Go, Objective-C, Java, Python, PHP, GraphQL, Markdown, and more.","formatter, c, cpp, css, go, html, java, javascript, jsx, markdown, objectivec, php, python, typescript, vue",N,3856561,2039516,
unimport,https://unimport.hakancelik.dev,"A linter, formatter for finding and removing unused import statements",python,N,742366,5677661,
unparam,https://github.com/mvdan/unparam,Find unused function parameters,go,N,153310,3677311,
Upsource,https://www.jetbrains.com/upsource/,"Code review tool with static code analysis and code-aware navigation for Java, PHP, JavaScript and Kotlin.","ci, java, javascript, kotlin, php, service",Y,8986900,3890531,
vale,https://errata-ai.gitbook.io/vale/,"A customizable, syntax-aware linter for prose.",writing,N,3548941,7596881,
varcheck,https://gitlab.com/opennota/check,Find unused global variables and constants,go,N,5800829,7104349,
vera++,https://bitbucket.org/verateam/vera/wiki/Introduction,"Vera++ is a programmable tool for verification, analysis and transformation of C++ source code.","c, cpp",N,1325725,7590033,
Veracode,http://www.veracode.com/products/static-analysis-sast/static-code-analysis,"Find flaws in binaries and bytecode without requiring source. Support all major programming languages: Java, .NET, JavaScript, Swift, Objective-C, C, C++ and more.","c, cpp, dotnet, java, javascript, objectivec, php, swift, security",Y,4094383,7007872,
vint,https://github.com/Kuniwak/vint,Fast and Highly Extensible Vim script Language Lint implemented by Python,ide,N,7611171,3060558,
Violations Lib,https://github.com/tomasbjerre/violations-lib,"Java library for parsing report files from static code analysis. Used by a bunch of Jenkins, Maven and Gradle plugins.","ci, java, support",N,8504065,3882778,
VSDiagnostics,https://github.com/Vannevelj/VSDiagnostics,A collection of static analyzers based on Roslyn that integrates with VS,csharp,N,6912329,2428863,
vulture,https://github.com/jendrikseipp/vulture,"Find unused classes, functions and variables in Python code.",python,N,5917160,8701033,
WALA,http://wala.sourceforge.net,Static analysis capabilities for Java bytecode and related languages and for JavaScript,"javascript, java",N,3004890,8082668,
WAP,https://securityonline.info/owasp-wap-web-application-protection-project/,Tool to detect and correct input validation vulnerabilities in PHP (4.0 or higher) web applications and predicts false positives by combining static analysis and data mining,php,N,3860838,919908,
WartRemover,https://www.wartremover.org/,A flexible Scala code linting tool,scala,N,3011126,6371863,
Weeder,https://github.com/ocharles/weeder,A tool for detecting dead exports or package imports in Haskell code,haskell,N,6428503,976203,
wemake-python-styleguide,https://wemake-python-stylegui.de,The strictest and most opinionated python linter ever,python,N,897408,7941764,
WhiteHat Application Security Platform,https://www.whitehatsec.com/platform/static-application-security-testing/,WhiteHat Scout (for Developers) combined with WhiteHat Sentinel Source (for Operations) supporting WhiteHat Top 40 and OWASP Top 10.,"java, csharp, aspnet, php, javascript, nodejs, objectivec, mobile, html, typescript",Y,6105349,8380654,
wily,https://github.com/tonybaloney/wily,"A command-line tool for archiving, exploring and graphing the complexity of Python source code.",python,N,6928174,5424278,
Wintellect.Analyzers,https://github.com/Wintellect/Wintellect.Analyzers,"'.NET Compiler Platform (""Roslyn"") diagnostic analyzers and code fixes.",csharp,N,7681208,1749807,
Wotan,https://github.com/fimbullinter/wotan,Pluggable TypeScript and JavaScript linter,"typescript, javascript",N,3800823,7361002,
write-good,https://github.com/btford/write-good,"'A linter with a focus on eliminating ""weasel words"".",writing,N,8063349,6385101,
wsl,https://github.com/bombsimon/wsl,Enforces empty lines at the right places,go,N,3285843,8300170,
Xanitizer,https://xanitizer.com/,Xanitizer finds security vulnerabilities in Java/Scala web applications,"java, scala",Y,4225361,6216433,
XCode,https://developer.apple.com/xcode/,"XCode provides a pretty decent UI for [Clang's](http://clang-analyzer.llvm.org/xcode.html) static code analyzer (C/C++, Obj-C).","c, cpp, objectivec",Y,7162058,9967364,
xenon,https://xenon.readthedocs.io/,Monitor code complexity using [`radon`](https://github.com/rubik/radon).,python,N,5159672,3167099,
xo,https://github.com/xojs/xo,Opinionated but configurable ESLint wrapper with lots of goodies included. Enforces strict and readable code,javascript,N,9661407,7377450,
yamllint,https://yamllint.readthedocs.io/,"Checks YAML files for syntax validity, key repetition and cosmetic problems such as lines length, trailing spaces, and indentation.","template, yaml",N,3532323,7093100,
yardstick,https://github.com/calmh/yardstick,Javascript code metrics,javascript,N,9233305,885472,
Stan,https://kowainik.github.io/projects/stan,Stan is a command-line tool for analysing Haskell projects and outputting discovered vulnerabilities in a helpful way with possible solutions for detected problems,haskell,N,9879422,8729528,
StaticLint,ttps://github.com/julia-vscode/StaticLint.j,Static Code Analysis for Juli,julia,N,8436775,6511595,
PC-lint,https://www.gimpel.com/,"Static analysis for C/C++. Runs natively under Windows/Linux/MacOS. Analyzes code for virtually any platform, supporting C11/C18 and C++17.","c, cpp",Y,8494181,7751673,
kmdr,https://kmdr.sh/,CLI tool for learning commands from your terminal. kmdr delivers a break down of commands with every attribute explained.,shell,N,9099084,9995473,
Application Inspector20,No Homepage,No Description,python,Y,4745881,6796007,
Biodex17,No Homepage,No Description,kotlin,N,6759907,1226767,
clang-tidy5,No Homepage,No Description,asm,Y,9121637,5768235,
Konklab5,No Homepage,No Description,javascript,Y,3376482,5370610,
NDepend16,No Homepage,No Description,csharp,N,1497423,9987497,
Sub-Ex7,No Homepage,No Description,kotlin,N,752897,345057,
Tresom2,No Homepage,No Description,kotlin,Y,1586610,2082351,
Keylex18,No Homepage,No Description,ocaml,N,8544561,1752815,
Zontrax16,No Homepage,No Description,javascript,N,3434735,7048604,
Tresom5,No Homepage,No Description,kotlin,N,4824550,5582451,
scapegoat3,No Homepage,No Description,bash,N,1943420,164383,
Toughjoyfax4,No Homepage,No Description,csharp,N,2394551,510276,
Biodex19,No Homepage,No Description,bash,Y,81829,8658925,
Pysa3,No Homepage,No Description,kotlin,N,8908317,1690266,
Subin6,No Homepage,No Description,ocaml,N,6123500,7754622,
Sonair19,No Homepage,No Description,python,Y,4424223,7737702,
Fix San2,No Homepage,No Description,bash,N,9353743,440566,
Overhold4,No Homepage,No Description,python,Y,4524226,7298707,
Zamit8,No Homepage,No Description,java,N,4953767,6610810,
phpmnd17,No Homepage,No Description,csharp,N,9955329,6932107,
Vagram7,No Homepage,No Description,bash,N,5719814,7966331,
Zaam-Dox19,No Homepage,No Description,objectivec,Y,2097080,8410890,
ClassGraph10,No Homepage,No Description,csharp,Y,6839910,1624836,
Matsoft18,No Homepage,No Description,objectivec,N,6859603,261818,
HTML Tidy14,No Homepage,No Description,javascript,Y,2642220,4025984,
Bamity19,No Homepage,No Description,python,N,4280797,6950162,
Sonair2,No Homepage,No Description,java,Y,869748,257305,
SonarLint for Visual Studio6,No Homepage,No Description,java,N,9911919,7297330,
Tresom11,No Homepage,No Description,ocaml,N,8389784,1441522,
PHPQA4,No Homepage,No Description,bash,Y,4667927,2731234,
ReSharper12,No Homepage,No Description,kotlin,N,383236,1156480,
Zamit12,No Homepage,No Description,python,Y,6163876,8858017,
Bytecard16,No Homepage,No Description,ocaml,Y,4606865,2365517,
Stim7,No Homepage,No Description,javascript,Y,8695320,5394423,
Temp19,No Homepage,No Description,java,N,3370741,3394256,
detekt2,No Homepage,No Description,javascript,N,6948173,4133520,
Domainer2,No Homepage,No Description,python,N,5028309,6020565,
TSqlRules7,No Homepage,No Description,asm,Y,3136931,3497446,
Konklab14,No Homepage,No Description,csharp,Y,1887825,6955504,
parallel-lint5,No Homepage,No Description,kotlin,Y,9834634,5582471,
Temp20,No Homepage,No Description,csharp,Y,520218,916995,
Rank17,No Homepage,No Description,objectivec,Y,2682197,805477,
Aerified4,No Homepage,No Description,python,N,8143884,8442797,
clang-tidy516,No Homepage,No Description,javascript,N,7989425,2034054,
Biodex9,No Homepage,No Description,haskell,N,5127537,2453659,
Tuli2,No Homepage,No Description,haskell,N,1033099,2340857,
Tampflex13,No Homepage,No Description,python,N,8629176,4715567,
Infer9,No Homepage,No Description,javascript,N,7405652,6202618,
Zontrax8,No Homepage,No Description,python,Y,599494,4054367,
Subin14,No Homepage,No Description,javascript,N,4582616,2886186,
Home Ing10,No Homepage,No Description,asm,N,1574809,1881898,
Zaam-Dox9,No Homepage,No Description,python,N,4507644,4223499,
Alpha7,No Homepage,No Description,java,N,1909717,9664795,
retire.js4,No Homepage,No Description,javascript,Y,6878741,6955038,
Pannier20,No Homepage,No Description,ocaml,N,3927112,17317,
Asoka5,No Homepage,No Description,cpp,Y,875752,2040485,
AppChecker5,No Homepage,No Description,asm,Y,6825851,1757935,
Ronstring5,No Homepage,No Description,java,Y,5590109,3363711,
lacheck2,No Homepage,No Description,python,Y,3852689,2211288,
Alpha12,No Homepage,No Description,cpp,Y,2674429,9887452,
cfn-lint5,No Homepage,No Description,javascript,N,4476963,4758442,
StaticLint2,No Homepage,No Description,java,Y,1628123,1930045,
PullRequest20,No Homepage,No Description,asm,Y,9040521,2545832,
Pascal Analyzer13,No Homepage,No Description,bash,N,9327361,5095430,
Daltfresh8,No Homepage,No Description,ocaml,Y,4727284,9194156,
yardstick11,No Homepage,No Description,python,Y,2931703,6143124,
Atom-Beautify14,No Homepage,No Description,haskell,Y,3631024,2943905,
Otcom16,No Homepage,No Description,ocaml,Y,8886244,7612981,
Prettier10,No Homepage,No Description,csharp,N,8642595,8036103,
ciocheck13,No Homepage,No Description,asm,Y,6442724,2180354,
Tempsoft16,No Homepage,No Description,csharp,Y,5819612,3852755,
Aerified19,No Homepage,No Description,cpp,Y,9858755,8288492,
Zaam-Dox6,No Homepage,No Description,csharp,Y,3548745,9048453,
Cookley13,No Homepage,No Description,bash,Y,4463871,6853310,
WALA12,No Homepage,No Description,kotlin,N,5661945,6282257,
Treeflex14,No Homepage,No Description,java,N,6868574,2870220,
It16,No Homepage,No Description,javascript,N,7534796,9813849,
oclint4,No Homepage,No Description,haskell,N,4729052,690568,
cqmetrics14,No Homepage,No Description,objectivec,Y,7537719,599764,
Rank8,No Homepage,No Description,csharp,N,6444523,232104,
Android Lint5,No Homepage,No Description,ocaml,N,9474552,4414337,
SVF15,No Homepage,No Description,objectivec,Y,6287445,4708315,
Unibeautify3,No Homepage,No Description,objectivec,Y,764605,492031,
ck4,No Homepage,No Description,asm,N,8336345,6043806,
Span18,No Homepage,No Description,python,Y,6197152,2426825,
Veribet11,No Homepage,No Description,cpp,Y,144809,9218651,
Qualys Container Security14,No Homepage,No Description,haskell,Y,9504308,9602414,
Bitwolf16,No Homepage,No Description,javascript,Y,7169916,6414028,
Voyatouch18,No Homepage,No Description,csharp,N,8185880,3409957,
Cardguard6,No Homepage,No Description,bash,Y,9740162,5508511,
Fintone19,No Homepage,No Description,objectivec,Y,5657803,448054,
mdl3,No Homepage,No Description,haskell,N,6647054,801753,
Viva9,No Homepage,No Description,python,N,3788727,6977702,
IntelliJ IDEA19,No Homepage,No Description,haskell,N,3697917,4295453,
Sonair8,No Homepage,No Description,bash,Y,4867820,9295232,
Joern13,No Homepage,No Description,haskell,Y,1169622,6430867,
Trippledex11,No Homepage,No Description,ocaml,Y,2970075,6453992,
Tresom4,No Homepage,No Description,javascript,Y,5280766,1508287,
Sub-Ex13,No Homepage,No Description,kotlin,Y,6187956,3206128,
Redhold14,No Homepage,No Description,java,Y,3476731,4993425,
Matsoft3,No Homepage,No Description,ocaml,Y,1795341,4603888,
Tin4,No Homepage,No Description,javascript,Y,5461068,5073657,
Ventosanzap7,No Homepage,No Description,ocaml,Y,9571754,2137750,
PHP_CodeSniffer20,No Homepage,No Description,haskell,N,137968,5693311,
cfn-lint59,No Homepage,No Description,cpp,N,6825400,2242888,
Greenlam8,No Homepage,No Description,javascript,N,1732295,2705579,
Tampflex20,No Homepage,No Description,objectivec,N,8574641,633624,
include-gardener17,No Homepage,No Description,csharp,N,2929407,2746919,
Cookley6,No Homepage,No Description,kotlin,Y,1335478,508248,
Transcof7,No Homepage,No Description,csharp,Y,852908,8451188,
Y-find14,No Homepage,No Description,asm,Y,7557020,13853,
Attackflow Extension8,No Homepage,No Description,java,N,5298521,9270759,
cqmetrics1,No Homepage,No Description,javascript,N,1855826,1842487,
Mat Lam Tam17,No Homepage,No Description,javascript,Y,2281416,8159227,
Hatity5,No Homepage,No Description,python,Y,706593,2245621,
Matsoft5,No Homepage,No Description,objectivec,N,2427622,1791139,
mythril13,No Homepage,No Description,python,N,1802692,8942976,
Stim13,No Homepage,No Description,bash,Y,3159751,6921514,
Greenlam1,No Homepage,No Description,ocaml,Y,7967484,5655459,
Daltfresh4,No Homepage,No Description,ocaml,N,3888952,103226,
Tampflex17,No Homepage,No Description,asm,N,4381250,8985198,
Ronstring3,No Homepage,No Description,asm,Y,4005579,2568628,
LDRA15,No Homepage,No Description,java,Y,4262270,7738328,
Android Lint3,No Homepage,No Description,csharp,Y,7964126,5202756,
Voyatouch12,No Homepage,No Description,python,Y,635785,872389,
GrumPHP11,No Homepage,No Description,csharp,Y,1697172,8388789,
Pascal Analyzer136,No Homepage,No Description,objectivec,N,8024522,2804235,
coala19,No Homepage,No Description,asm,N,4930568,3601318,
Viva10,No Homepage,No Description,ocaml,Y,7425401,2102352,
Aerified11,No Homepage,No Description,ocaml,N,4364123,8817158,
MIRAI15,No Homepage,No Description,bash,Y,7516058,6460948,
Frink4,No Homepage,No Description,cpp,N,2012947,6463531,
Trippledex5,No Homepage,No Description,haskell,N,1339811,1157986,
phpdoc-to-typehint4,No Homepage,No Description,python,Y,9795820,893091,
PHP_CodeSniffer2012,No Homepage,No Description,asm,Y,3733240,5884093,
Joern1316,No Homepage,No Description,cpp,N,6779037,3131597,
Duobam16,No Homepage,No Description,javascript,N,9158280,8478926,
Bytecard9,No Homepage,No Description,haskell,N,9230746,5524901,
phpmnd1719,No Homepage,No Description,python,N,7918586,3698134,
languagetool4,No Homepage,No Description,csharp,N,8437109,879589,
Voyatouch4,No Homepage,No Description,python,Y,881070,9299524,
CSharpEssentials6,No Homepage,No Description,objectivec,Y,990313,6812851,
Home Ing4,No Homepage,No Description,java,N,9616745,3520208,
Zaam-Dox4,No Homepage,No Description,java,Y,1765928,2281960,
Sonsing9,No Homepage,No Description,kotlin,Y,6741040,2948998,
Latlux16,No Homepage,No Description,python,Y,8989526,6283096,
Overhold16,No Homepage,No Description,objectivec,Y,8526047,1502897,
Veribet13,No Homepage,No Description,csharp,N,1813978,7749726,
multilint14,No Homepage,No Description,csharp,N,3478080,3189854,
Tin14,No Homepage,No Description,csharp,Y,1487077,1229057,
Zoolab19,No Homepage,No Description,haskell,N,5225769,6292762,
Hatity12,No Homepage,No Description,haskell,Y,7306000,913207,
Vagram1,No Homepage,No Description,python,N,4208046,4635294,
Bamity4,No Homepage,No Description,ocaml,Y,6321402,9780383,
Flexidy5,No Homepage,No Description,python,N,1017744,653427,
Zaam-Dox14,No Homepage,No Description,ocaml,N,7443588,5838772,
Rust Language Server12,No Homepage,No Description,python,Y,6933305,7038441,
Biodex20,No Homepage,No Description,cpp,N,1471057,7435118,
pyre-check15,No Homepage,No Description,asm,Y,8892548,891921,
Php Inspections (EA Extended)13,No Homepage,No Description,objectivec,N,5992860,7630189,
staticcheck8,No Homepage,No Description,ocaml,Y,9836283,1294013,
"""Perl9",No Homepage,No Description,ocaml,Y,3252490,6703359,
Zaam-Dox619,No Homepage,No Description,objectivec,Y,4816917,754404,
""".NET Analyzers""9",No Homepage,No Description,csharp,N,1947011,4073588,
Zathin4,No Homepage,No Description,kotlin,N,629052,8543321,
Matsoft51,No Homepage,No Description,java,Y,4252309,5674200,
Tin15,No Homepage,No Description,javascript,Y,7822299,3675886,
Viva13,No Homepage,No Description,kotlin,Y,4493945,1465281,
CSharpEssentials3,No Homepage,No Description,kotlin,N,9739001,185853,
Tempsoft5,No Homepage,No Description,ocaml,Y,4495338,2368254,
Stringtough11,No Homepage,No Description,ocaml,Y,2524622,8723546,
Infer919,No Homepage,No Description,haskell,Y,1337026,7262845,
lacheck216,No Homepage,No Description,kotlin,Y,4956294,7849075,
CppDepend7,No Homepage,No Description,cpp,Y,3423107,52495,
wemake-python-styleguide3,No Homepage,No Description,java,N,5947287,1965609,
oclint417,No Homepage,No Description,asm,Y,6718159,6413294,
Matsoft1819,No Homepage,No Description,python,Y,3927661,6866386,
Subin17,No Homepage,No Description,asm,Y,383674,2797459,
DeepSource11,No Homepage,No Description,haskell,N,3228904,2444312,
Namfix14,No Homepage,No Description,asm,N,4379790,8454507,
Overhold12,No Homepage,No Description,python,Y,3603070,4466975,
Tempsoft15,No Homepage,No Description,java,N,781668,293444,
AppChecker15,No Homepage,No Description,ocaml,N,3554106,5996983,
Treeflex20,No Homepage,No Description,objectivec,Y,187454,3166407,
gawk --lint2,No Homepage,No Description,haskell,Y,4692487,183706,
Veribet18,No Homepage,No Description,kotlin,Y,5343930,9695691,
php-speller20,No Homepage,No Description,haskell,N,3999518,4521524,
Zathin13,No Homepage,No Description,cpp,Y,8308896,7746274,
SpotBugs4,No Homepage,No Description,ocaml,N,2056379,2076444,
pdepend7,No Homepage,No Description,asm,N,5871274,688336,
Keylex17,No Homepage,No Description,javascript,N,8419224,5490168,
Tin151,No Homepage,No Description,haskell,N,2212387,4131870,
Bamity20,No Homepage,No Description,objectivec,N,5877569,8723238,
Cardguard13,No Homepage,No Description,python,Y,7285273,1491591,
Veribet1112,No Homepage,No Description,haskell,N,351205,7258814,
Latlux7,No Homepage,No Description,csharp,N,1859793,594322,
Bamity16,No Homepage,No Description,csharp,N,7354851,5532966,
Andalax12,No Homepage,No Description,bash,Y,2343287,9834522,
NDepend13,No Homepage,No Description,java,Y,2184284,6154777,
Bitchip18,No Homepage,No Description,asm,Y,480865,7788686,
Fix San10,No Homepage,No Description,kotlin,N,5965896,8643437,
Temp15,No Homepage,No Description,haskell,N,9091270,1038464,
Zathin6,No Homepage,No Description,objectivec,N,794106,7270095,
Konklab518,No Homepage,No Description,csharp,Y,2108956,4570018,
SourceMeter9,No Homepage,No Description,asm,Y,4943788,2286449,
Toughjoyfax17,No Homepage,No Description,python,Y,7926461,2403438,
CodePatrol19,No Homepage,No Description,haskell,N,2429434,6457420,
Tres-Zap5,No Homepage,No Description,kotlin,Y,1160808,2916236,
Job6,No Homepage,No Description,csharp,Y,8692306,2020387,
Reshift10,No Homepage,No Description,bash,Y,7814647,2712204,
Mat Lam Tam5,No Homepage,No Description,haskell,Y,2825250,7328282,
CogniCrypt7,No Homepage,No Description,cpp,Y,1367813,9115270,
Veribet14,No Homepage,No Description,kotlin,N,4970557,2543977,
brakeman4,No Homepage,No Description,cpp,N,6935906,850006,
Fixflex19,No Homepage,No Description,asm,Y,2533653,8859202,
Veribet4,No Homepage,No Description,cpp,Y,5072646,9402039,
Zathin3,No Homepage,No Description,bash,Y,7703556,8153432,
Solarbreeze12,No Homepage,No Description,bash,N,6457054,6062339,
go-consistent16,No Homepage,No Description,kotlin,Y,6879755,1291237,
ClosureLinter8,No Homepage,No Description,csharp,Y,1751509,1490407,
Haskell Dockerfile Linter15,No Homepage,No Description,asm,Y,5068675,9071259,
Ventosanzap77,No Homepage,No Description,cpp,N,4198840,9701521,
Tresom14,No Homepage,No Description,cpp,N,2361713,8402359,
Cardguard12,No Homepage,No Description,ocaml,Y,92221,4095084,
shipshape16,No Homepage,No Description,objectivec,N,5631145,2058035,
Zoolab18,No Homepage,No Description,asm,Y,5241474,1815966,
Alphazap12,No Homepage,No Description,asm,N,3055962,605482,
Prettier101,No Homepage,No Description,python,Y,9471991,7422884,
Greenlam5,No Homepage,No Description,python,Y,1312354,7106314,
Duobam10,No Homepage,No Description,asm,N,1703317,5324225,
Sonsing14,No Homepage,No Description,haskell,N,1055048,6705188,
unparam18,No Homepage,No Description,haskell,N,6884967,2414653,
Asoka17,No Homepage,No Description,cpp,Y,3900815,1102109,
Veribet7,No Homepage,No Description,javascript,N,3262849,4435884,
Pannier5,No Homepage,No Description,csharp,N,3369532,6695371,
Redhold11,No Homepage,No Description,javascript,Y,7931675,6422826,
Prodder12,No Homepage,No Description,java,Y,8224399,4804113,
Twiggy16,No Homepage,No Description,bash,N,3202263,2756609,
Tampflex12,No Homepage,No Description,kotlin,Y,1115503,451113,
Stan1,No Homepage,No Description,javascript,Y,8520154,9372122,
Cardify4,No Homepage,No Description,java,N,9503386,360847,
